track_id,track_name,artist_id,artist_name_x,album_id,duration,release_date,popularity_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,popularity_y,release_year,mood_label
7178ubXeY1sFOqdNkKrUwb,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4a0SAaOEW4bxKEvSqSDoQz,227370,2019-05-03,56,0.669,0.42,2.0,-8.464,1.0,0.0253,0.506,0.0,0.404,0.523,95.049,4386554,['opm'],73,2019,3.0
7DUmSBR4QzlTdlsIVo62ra,Araw-Araw,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,4vp0SQdEqvB7x4Qea8pqtf,313951,2019-05-03,45,0.475,0.424,11.0,-8.39,1.0,0.0295,0.5820000000000001,0.0,0.234,0.224,140.903,4386554,['opm'],73,2019,2.0
3vGkyQlCw8LklNip0ZUELC,Nobela,70ljCILl0aVXitf3K39YvT,Join The Club,7kzETZloUVbyQLuqDnLPVV,291506,2016-04-01,64,0.358,0.5479999999999999,8.0,-5.997999999999998,1.0,0.027000000000000003,0.36,0.0,0.173,0.518,163.434,248955,"['opm', 'pinoy indie', 'pinoy rock']",49,2016,3.0
7aOgo3FixklrEF0FWCgPLX,Ipagpatawad Mo,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,0c5f8sRmmPQvhNYXwIxqIL,242453,2008-07-02,59,0.29100000000000004,0.755,5.0,-4.95,0.0,0.05,0.0621,0.0,0.0836,0.457,145.343,756163,"['opm', 'pinoy rock']",55,2008,3.0
5dE2M9Q15O1JMeOODNNgIm,"Bat Ngayon?, Pt.1",6vCnF48qqPHgVMBEvcbgkU,CLR,0TOj6v7D9mPLfDOsZnqnhb,217286,2018-04-01,1,0.835,0.4970000000000001,9.0,-7.439,0.0,0.0985,0.609,0.000173,0.135,0.7170000000000001,104.99,101495,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",56,2018,4.0
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,Kiyo,3EMkSD7V6DOoEAwk9pnOfa,241658,2019-05-10,65,0.705,0.499,7.0,-8.554,1.0,0.0714,0.317,1.64e-05,0.131,0.5,79.992,316058,"['opm', 'pinoy hip hop', 'tagalog rap']",62,2019,3.0
5l9g7py8RCblcvbZgGQgSd,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,67,0.669,0.42,2.0,-8.464,1.0,0.0253,0.506,0.0,0.404,0.523,95.049,4386554,['opm'],73,2019,3.0
1PUWUlqe6m5HqX754lN3Bs,Mitsa (Salamat),4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,265476,2019-05-12,53,0.425,0.6579999999999999,9.0,-6.739,1.0,0.0349,0.355,1.99e-06,0.0836,0.293,122.366,4386554,['opm'],73,2019,2.0
4rG3h1QwgjSSWz8EIjCFrm,Araw-Araw,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,313951,2019-05-12,69,0.475,0.424,11.0,-8.39,1.0,0.0295,0.5820000000000001,0.0,0.234,0.224,140.903,4386554,['opm'],73,2019,2.0
33NwLcrJHLbENMoDeAPUNi,Bagong Umaga,2UeuiDT17tm6ljs9D4bSMX,Agsunta,1RZlsvEwoIf7QxomIysQnZ,254783,2019-03-29,51,0.595,0.5329999999999999,10.0,-5.18,1.0,0.0256,0.157,0.0,0.0794,0.466,135.89,455512,"['opm', 'pinoy rock']",53,2019,3.0
3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,5HqGC7cic7FjlXTqt570Z2,159193,2019-05-17,49,0.446,0.297,9.0,-7.965,0.0,0.0293,0.77,0.0,0.104,0.254,81.053,407596,['opm'],50,2019,2.0
4Vv1zeLLnEk2jNaqRI1M7h,"A Whole New World - From ""Aladdin""",1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,3nphUMl5KNXOrRaPOQSYZ7,159520,2007-05-07,3,0.289,0.303,0.0,-11.332,1.0,0.0326,0.866,0.0,0.104,0.244,126.708,148403,"['hollywood', 'movie tunes', 'show tunes', 'tagalog worship']",61,2007,2.0
468iB1VWvEy9ln8M9zdde6,Tayo Na Lang Dalawa,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,4V1wdlWzWsSPbgXrgipsPS,185066,2014-04-20,55,0.52,0.969,1.0,-3.612,1.0,0.0331,4.47e-05,0.00232,0.157,0.63,97.598,756163,"['opm', 'pinoy rock']",55,2014,4.0
14BG5B1EJSCyNpZt096xXc,"Patawad, Paalam",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,4Lavp71TTVIdkw8yNY8LhA,323140,2019-06-14,52,0.472,0.28800000000000003,2.0,-8.213,1.0,0.0318,0.865,1.01e-05,0.131,0.193,77.987,6457183,['opm'],70,2019,1.0
1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,74a7YyH2hgbQYyLHJVSak1,275485,2019-06-21,46,0.477,0.202,8.0,-9.764,1.0,0.0314,0.7879999999999999,0.0005200000000000001,0.0861,0.272,131.358,6457183,['opm'],70,2019,2.0
0Iu5xWN9wtWHp5daIj0Mjb,'Di Lahat,1dpv0XBdgUa5z4vzn7ahIz,Donnalyn,3QxcPmbxKj6qFK3NqDexA7,234893,2018-10-05,47,0.6859999999999999,0.731,6.0,-6.765,1.0,0.0428,0.281,0.0219,0.0964,0.433,94.008,245017,['opm'],46,2018,3.0
761frfZtZ8I2g70UsjFfBK,I Need You More Today,3XEHRbR9NMWfNzQ6TQMS9M,Caleb Santos,4TyVEjoScAou6qVjhXyYfp,233728,2016-12-02,64,0.474,0.522,11.0,-7.513,1.0,0.0408,0.36,0.0,0.123,0.448,157.225,34259,['acoustic opm'],48,2016,3.0
1TU0pwihuwk0RkgwHtuy71,Walwal,2OYCiru0FZMaAXWn6eL7MA,VVS Collective,6avqibTJ5BdrlGit74uaD9,414647,2019-06-06,0,0.677,0.542,5.0,-9.246,0.0,0.0421,0.0771,5.38e-06,0.118,0.384,160.031,24775,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",42,2019,2.0
3iZB3VUDerY5P96rhBKwKr,Dalaga,0YrWkiT8pKvEu71t5Yllj7,Arvey,0JImrioMnXvn5H3mZezAjD,192940,2019-06-21,57,0.889,0.5660000000000001,0.0,-5.942,0.0,0.0618,0.179,0.000537,0.0325,0.937,95.953,42624,['pinoy hip hop'],41,2019,4.0
39fwy7Q1spclVNFeu64lgd,Walang Gana,71hhKLR9oCOsHLdRIoQ5OU,King Badger,6eVj1ow3MHMdrv55VGTUfG,200393,2019-04-24,50,0.875,0.485,8.0,-8.814,1.0,0.0743,0.419,0.0,0.105,0.861,126.074,129827,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",48,2019,4.0
3ueq4reab02CypseErxvwS,Rainbow,6ZgBJRjJsK1iOJGKGZxEUv,South Border,0LEOxu8WvRqGmZ5I9KCnTo,345155,2005,67,0.428,0.34600000000000003,5.0,-7.0920000000000005,1.0,0.0324,0.428,0.0,0.101,0.4,87.185,759198,['opm'],59,2005,2.0
1KbQcIJWNlL0e9a81k1Fls,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,5O0pI2YEwQiqm5DDI3J501,220813,2018-07-16,58,0.515,0.715,4.0,-4.04,0.0,0.046,0.277,0.0,0.0725,0.416,141.77200000000005,2872090,['opm'],59,2018,3.0
3DVnV3LELIUSvrzbofWdMM,Andiyan,2U5mF0PZqGu6glnz55yY0y,John Roa,199k0nQ3FaKMKghEkQ2X4V,248000,2019-07-12,43,0.4970000000000001,0.156,5.0,-15.291,0.0,0.0395,0.931,5.36e-06,0.123,0.534,97.821,1012054,['opm'],62,2019,3.0
6jZBYN0CFwshqb6i3m4HOL,Rawstarr 'Til I Die,1d8sE3eKAsuUHShVmIwK6d,Psychedelic Boyz,1QqdaslcqDElQ1Td4lXpXv,241423,2019-05-21,48,0.5770000000000001,0.8540000000000001,11.0,-4.13,1.0,0.262,0.0728,0.0,0.337,0.624,84.08,40601,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",35,2019,4.0
7HthZga17TghgUiJxa2oiR,Karera,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,3NcDmdL0R7rNmmfgaI5nN4,203402,2019-07-12,50,0.669,0.745,5.0,-4.303,0.0,0.0269,0.0461,0.0,0.251,0.344,99.979,781203,"['opm', 'pinoy singer-songwriter']",60,2019,2.0
6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4AaygWd1ZnCzZ4ak9EM23s,304664,2019-07-26,64,0.677,0.433,8.0,-8.517999999999999,1.0,0.037000000000000005,0.545,0.0,0.105,0.498,134.006,1018303,"['opm', 'pinoy hip hop', 'tagalog rap']",69,2019,3.0
459mgeXCLhqviFmgP2pYOo,Ikaw At Ako (Movie Version),0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3pCXtuVnbtyAFE9WG5kvIi,237195,2019-07-20,46,0.534,0.486,4.0,-9.876,1.0,0.0316,0.6659999999999999,1.32e-06,0.4,0.369,136.02200000000002,6457183,['opm'],70,2019,2.0
6Fh0xf6gIgBJ5FyjAZmmI8,LATINA,2G7VQ1kVhVfNagytlousgm,Al James,1tPqEy6tzVE1eHy0vjbW78,211406,2019-07-19,61,0.841,0.7040000000000001,4.0,-5.062,0.0,0.0393,0.16399999999999998,1.33e-05,0.184,0.523,128.055,478509,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59,2019,3.0
2Gt5SmbyQjcjEqMOdEd3QE,Dahilan,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,3Y4DF0OVRgB6sXE0mBZjak,234722,2019-08-02,46,0.63,0.403,11.0,-10.35,1.0,0.0273,0.536,2.28e-05,0.17800000000000002,0.509,80.016,2263543,"['opm', 'pinoy rock']",64,2019,3.0
07JZJ9YJRaiUAz9Bv8wgwH,Mabagal,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,662p02ErqQk9DvBL38lqH7,226727,2019-08-02,48,0.35600000000000004,0.339,5.0,-10.893,0.0,0.0369,0.508,3.28e-06,0.355,0.287,74.975,440901,['opm'],56,2019,2.0
77iVPjxBy9Q3GgOxVE1UUA,"Halik Sa Hangin - From ""The Killer Bride""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,3S4ZOWVwtEGMcxevA5YZO1,288000,2019-08-12,59,0.505,0.552,11.0,-11.387,0.0,0.0973,0.623,5.24e-05,0.327,0.407,149.467,707716,['opm'],60,2019,3.0
0airDlKC7gQNcooMHyIydT,Fly You to the Moon,1juIpte4oHJ5ngVLPTUPuJ,Justin Vasquez,5GHJ6bygyiZAtYFjYgIUjd,172408,2019-06-30,60,0.419,0.207,1.0,-12.746,0.0,0.127,0.94,3.32e-05,0.35200000000000004,0.532,80.154,175330,"['opm', 'pinoy r&b']",51,2019,3.0
19AlSgwI1midC2PU1TDkeF,Pekeng Kaibigan,1vcXQE9gZOF9PCAtdtT51L,Geo Ong,3A5uVKYCA9EJ6AIIIvHvdc,249085,2019-02-11,49,0.953,0.58,4.0,-9.069,1.0,0.187,0.315,0.0,0.108,0.765,126.057,248427,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",41,2019,4.0
7Livy729zY16jBsppfYLRW,Nang Iwan,5HIZU0JzM0AgfItVOm4E08,This Band,52Pn30zsnFftA4VfNH1V8O,367889,2019-07-26,48,0.431,0.556,2.0,-7.077000000000001,1.0,0.0338,0.101,0.0,0.12,0.318,149.775,1475427,['opm'],53,2019,2.0
2xJlJ7vhnt8yBfA4vwcwZW,Pakinabang,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0GEfyKd50hzLPG93kDgsUd,430349,2019-08-05,49,0.809,0.55,2.0,-10.231,1.0,0.14400000000000002,0.185,0.0,0.0558,0.8370000000000001,154.987,2230523,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",59,2019,4.0
7cHycXGo5HnVQ5NkI3dLWK,Baliw,0jKQrxK2zHqxyOAyIMrUQt,SUD,60jvhHVlmuAmEzdjRpkvue,218983,2019-08-30,59,0.65,0.601,8.0,-9.131,1.0,0.0265,0.135,0.000778,0.294,0.63,108.016,395696,"['opm', 'pinoy rock']",55,2019,4.0
6nCAuV8db9kn8S3TOlp5BA,A Perfect Christmas,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,253333,1990,60,0.5429999999999999,0.339,9.0,-12.237,1.0,0.0253,0.397,1.4e-05,0.138,0.339,87.538,301449,"['classic opm', 'opm']",63,1990,2.0
1k2sk3NuZxy06Os3KTAnA2,Walwal,2OYCiru0FZMaAXWn6eL7MA,VVS Collective,4ms56vqH8rluHvEBgWCuNv,414647,2019-09-05,56,0.6729999999999999,0.5329999999999999,5.0,-9.498,0.0,0.0416,0.092,1.7199999999999998e-05,0.12,0.384,160.026,24775,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",42,2019,2.0
6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,1YlibpAvhJBbMZMBwN1KGv,The Juans,2m8pNsbpAvJYe7rbRpkhFF,303937,2018-10-26,65,0.28300000000000003,0.281,11.0,-11.414,1.0,0.035,0.4370000000000001,0.00114,0.102,0.127,79.919,653821,['opm'],59,2018,1.0
5Gm6YoDs8N2WznOpASSB5P,Go Up,3g7vYcdDXnqnDKYFwqXBJP,SB19,7cnW5rl7F9OkVxqbcJPNCq,189100,2019-07-19,0,0.7040000000000001,0.944,0.0,-2.3080000000000003,0.0,0.042,0.423,0.0,0.132,0.913,125.996,329916,"['opm', 'pinoy idol pop']",62,2019,4.0
22AZDYG6qrjMFg0ceeL9X6,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0TokPp6QWbba06DOUPm86M,291108,2019-09-13,56,0.292,0.308,4.0,-7.562,1.0,0.0305,0.6709999999999999,2.22e-06,0.102,0.198,98.487,6457183,['opm'],70,2019,1.0
65sEZZaxTjLMD8vNgPoMz5,Imahe,28B54RKpJrEmDoGSTjsfY6,Magnus Haven,04KG42EaTfjaPbYHQ6wI3h,321817,2018-11-30,68,0.604,0.446,9.0,-8.01,1.0,0.0341,0.63,0.0,0.0859,0.199,143.946,381244,['opm'],54,2018,1.0
3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,11gmNcKrZsOdtpQWT1GDvt,374117,2019-08-24,63,0.883,0.569,1.0,-8.727,1.0,0.0617,0.5429999999999999,6.64e-05,0.0777,0.545,101.999,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2019,3.0
2tR5liucorXRwduxr0qEx6,Binalewala - Original Version,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,1793zMKn7sOceKYWdN7yQX,268486,2019-10-07,58,0.501,0.57,10.0,-6.49,1.0,0.0337,0.569,0.0,0.0649,0.311,139.516,235916,['opm'],46,2019,2.0
0BaMZMMEG7GWrUYsoGw8Yg,Neneng B,3lFMRWaEWZlfXdBig97kks,Nik Makino,6sPZB93WloDhOq8PDNJ7UD,358015,2019-05-15,4,0.848,0.447,5.0,-10.56,0.0,0.078,0.24,0.0,0.0858,0.353,117.959,240944,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",53,2019,2.0
0x2VgHoxUxKFbIUqQur8Fe,Sino,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,280426,2018-08-13,64,0.6759999999999999,0.43,11.0,-10.563,1.0,0.0232,0.168,0.0299,0.109,0.23,104.982,189206,"['opm', 'pinoy indie']",53,2018,2.0
55wiiyCgZIFAbQxDUctLjd,Binalewala - Acoustic Version,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,1793zMKn7sOceKYWdN7yQX,290063,2019-10-07,51,0.46,0.282,10.0,-8.714,1.0,0.0411,0.868,0.0,0.0776,0.345,137.086,235916,['opm'],46,2019,2.0
0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,75Y2NZzYQyYpxusG8e0ZeM,306204,2019-11-01,60,0.526,0.5710000000000001,7.0,-7.091,1.0,0.0295,0.458,0.0,0.11,0.31,140.05100000000002,4386554,['opm'],73,2019,2.0
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,3AJQxCvbthwcS1zgkjHjA0,229067,2018-08-06,3,0.7040000000000001,0.481,5.0,-11.796,1.0,0.3720000000000001,0.00265,0.0,0.11,0.17800000000000002,74.991,240944,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",53,2018,1.0
4T7CM071eEoHudiDShZlCJ,Tala,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,42F8uTX1DR3OiaKVtrz3Gr,245053,2015-12-04,58,0.598,0.795,8.0,-1.602,1.0,0.0497,0.623,0.000193,0.0971,0.499,97.999,2872090,['opm'],59,2015,3.0
0AiUFrU3Bj0ZzYFSWoAM0O,Esmi,0n4a5imdLBN24fIrBWoqrv,Because,2G5r2CQkrVphz50eaPic5Z,220263,2019-10-04,57,0.7829999999999999,0.37,2.0,-13.875,1.0,0.117,0.135,0.0,0.0742,0.403,75.965,413318,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",66,2019,3.0
7n7mTiptQT1iNa7rMhcZS8,"A Perfect Christmas - Recorded at OnQ Studios, Manila",7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,1aifvRID8WVENI4KDyCx27,283620,2019-11-22,57,0.358,0.5710000000000001,4.0,-7.3370000000000015,1.0,0.0288,0.6629999999999999,0.0,0.0935,0.456,183.798,9385,[],40,2019,3.0
7IQTt9WiyBf92QfzwTUdqZ,Kahit Sa Panaginip,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3hTA6Q0yakKIckAQOq8m9S,278346,2019-11-17,46,0.469,0.769,8.0,-4.832,0.0,0.033,0.0362,3.03e-05,0.08800000000000001,0.474,75.99600000000002,4028169,"['opm', 'pinoy pop punk']",64,2019,3.0
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5aqPbNJP9Kgw3g2DzQFnNz,265247,2019-06-23,57,0.843,0.411,1.0,-11.46,0.0,0.42,0.675,0.0,0.179,0.515,94.999,791919,"['opm', 'pinoy hip hop', 'tagalog rap']",59,2019,3.0
0cMcFcm3YvB8o1yKkYNv0a,"Malay Mo, Tayo",7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,401eCisGwwn6mkEi5A21Iw,274291,2019-11-14,63,0.55,0.205,4.0,-11.732,1.0,0.0292,0.922,0.00773,0.0816,0.261,125.766,781203,"['opm', 'pinoy singer-songwriter']",60,2019,2.0
0pobQmvHou3syiOi6DRqiC,Manila,4sEykiNSzZbkFkNXTb1bVd,Hotdog,6KnvLQbkDLy4ZEpt8ONWYR,184146,2008-06-18,51,0.8009999999999999,0.5379999999999999,5.0,-9.578,1.0,0.131,0.285,3.16e-06,0.112,0.46,115.942,45244,"['classic opm', 'manila sound', 'opm']",44,2008,3.0
2Mo4pOpCYXOu33856sMQLh,Make It With You,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,3cHbJm4cKnGephP4UYxIEv,209782,2019-12-13,71,0.5579999999999999,0.458,4.0,-10.711,1.0,0.0485,0.7,2.11e-05,0.18600000000000005,0.342,86.87700000000002,4386554,['opm'],73,2019,2.0
4YMfE4r1JWADFw2Fn74XW2,Catriona,1SrWbIDP84JcSDr0oTBAQw,Matthaios,6epJqGK57I0W0PMN2kyTso,204512,2019-12-01,59,0.71,0.388,5.0,-12.106,1.0,0.0545,0.67,0.0,0.177,0.759,114.858,791919,"['opm', 'pinoy hip hop', 'tagalog rap']",59,2019,4.0
0STH9826YZ3TmM5R4mdhb1,Kumukutikutitap,0YaTdozvKSQ2UkOTTONmSJ,Rachelle Ann Go,3sQnytlh0xh7krYGMb8U3V,146613,2012-09-17,54,0.736,0.55,5.0,-8.837,0.0,0.0393,0.53,3.52e-06,0.0957,0.608,134.998,399614,['opm'],51,2012,4.0
2H4c5V0oIfPxuYLBTiUon4,Magkasama tayo sa Kwento ng Pasko - Abs-CBN 2013 Christmas Station Id,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,5eUnsp7rDGlEKIkMkJHYxy,418133,2013-11-27,59,0.624,0.711,0.0,-4.683,1.0,0.0354,0.132,0.0,0.0499,0.546,105.991,7373,['opm'],59,2013,3.0
2euIaNQ7XDoZHJHR9dlfas,Sana Ngayong Pasko,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,2JyYq9h64Cr9Kj5f31w4RA,230296,2019-12-09,36,0.474,0.325,7.0,-8.074,1.0,0.0323,0.8190000000000001,6.06e-06,0.0949,0.14,135.289,2872090,['opm'],59,2019,1.0
3fNpKcMrEDrnjahY9kN5fQ,Alab (Burning),3g7vYcdDXnqnDKYFwqXBJP,SB19,3twC225hfx6FrfrGAO3zvF,182750,2019-12-25,45,0.715,0.927,0.0,-2.12,1.0,0.0604,0.0176,0.0,0.34,0.792,119.974,329916,"['opm', 'pinoy idol pop']",62,2019,4.0
7g694qC2ODDYrYfkCZtg0n,Exchange Gift,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,4G1p8qKULpDMI0puemKjzp,343726,2019-12-20,46,0.7120000000000001,0.505,9.0,-10.057,1.0,0.0506,0.49,0.0,0.0658,0.8909999999999999,81.05,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2019,4.0
507wQHSkMb1MFJfN2fjpMQ,Nobela,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3oI3XwwEkcSzfYStHbuRoG,279761,2019-12-20,54,0.5579999999999999,0.385,2.0,-6.76,0.0,0.0294,0.7659999999999999,0.0,0.0878,0.122,76.014,529404,['opm'],57,2019,1.0
0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5wc853BF5VXMkP8kQGUPT5,139180,2019-09-15,61,0.8170000000000001,0.297,1.0,-13.695,1.0,0.0553,0.722,0.0,0.101,0.443,100.031,791919,"['opm', 'pinoy hip hop', 'tagalog rap']",59,2019,3.0
4LkUk89J5n1gaEcGxMTGUt,Muling Magbabalik,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3uMLquHja0O85cWGvIMX4c,289989,2019-12-21,42,0.573,0.655,5.0,-5.2429999999999986,1.0,0.0289,0.0243,1.13e-05,0.0752,0.439,135.961,4028169,"['opm', 'pinoy pop punk']",64,2019,3.0
5JfXvkPqBWrTUBb1OWs1mU,Alam Ko,2U5mF0PZqGu6glnz55yY0y,John Roa,3qmWIVHyUhown0ogL329aC,290023,2019-12-20,53,0.326,0.211,10.0,-15.186,1.0,0.0565,0.809,1.46e-06,0.0691,0.272,68.165,1012054,['opm'],62,2019,2.0
1au5xiyFC0L7lOrlW2rvlE,AWIT,3gz6bSc7rsT9g4cB7r4xac,Young Vito,272lKmRJgvNCnr98vr1lqj,178333,2020-01-17,0,0.746,0.43,0.0,-13.935,1.0,0.054000000000000006,0.325,0.0509,0.068,0.358,144.05200000000005,566,[],4,2020,2.0
5bSvsXRBUjGe8pGScU0hPz,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,2zrFpbXrA54V8lCCQQhQRA,246550,2020-01-06,0,0.871,0.48,8.0,-7.441,1.0,0.3,0.274,0.0,0.0531,0.609,100.021,54655,"['pinoy hip hop', 'tagalog rap']",41,2020,4.0
4VKFCHzpzKk4c40bkYhCkX,Lowkey,1SrWbIDP84JcSDr0oTBAQw,Matthaios,733zLcz61sF4ZkTspnqKrK,198844,2019-06-09,41,0.684,0.392,9.0,-12.567,1.0,0.0736,0.802,0.0,0.126,0.396,139.993,791919,"['opm', 'pinoy hip hop', 'tagalog rap']",59,2019,2.0
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,59,0.8440000000000001,0.314,9.0,-13.434,0.0,0.34600000000000003,0.434,0.0007700000000000001,0.0787,0.5710000000000001,120.039,478509,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59,2020,4.0
45Nm4dwbrahPabtJQj8Cf0,Ang Pinagmulan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5jgXF7anE9kA011VqS44y0,231289,2020-02-07,46,0.55,0.763,7.0,-5.957999999999998,0.0,0.0345,0.00366,0.0206,0.226,0.532,95.0,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2020,3.0
3HpJk0JSKcqR5IRm3xMYIb,Chinita,060TqET6tyyfAQLXDyIDD8,Raf Davis,0vz6RXcuFyFONeD4ZDY9b1,234885,2020-01-25,0,0.7190000000000001,0.63,10.0,-8.543,1.0,0.0637,0.0616,0.0,0.133,0.377,163.972,32947,"['pinoy hip hop', 'pinoy trap']",49,2020,2.0
5en0gvJmw9GeS9Xv4rnZ7U,Heart React,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,3blIO4usvS40P4seWTQLty,311038,2020-01-24,43,0.631,0.621,10.0,-8.632,1.0,0.15,0.381,4.54e-06,0.0839,0.499,130.649,750931,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",57,2020,3.0
4SQ3HwsAiGTikY7gOAybwH,Fall,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,244653,2019-05-12,56,0.486,0.457,1.0,-7.376,1.0,0.0281,0.6890000000000001,0.0,0.132,0.485,149.828,4386554,['opm'],73,2019,3.0
1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,3PDFGpPl4ienSn5Vwisfrh,Flow G,4h5wKpTXHfEeYYZIIVOC8g,211278,2020-02-03,63,0.6920000000000001,0.6559999999999999,7.0,-7.452000000000001,0.0,0.0744,0.5539999999999999,0.0,0.194,0.6679999999999999,82.985,526706,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",65,2020,4.0
54b8IPvheXDpro2VR2rWAS,Ivana,2EGJbNf0Hva2C2N6hvhMXD,Soulstice,10stEx5J17TekHdjeh9dOJ,246550,2020-01-06,55,0.87,0.483,8.0,-7.441,1.0,0.297,0.281,0.0,0.0526,0.611,100.012,54655,"['pinoy hip hop', 'tagalog rap']",41,2020,4.0
2ctqjxISMsrkCg7YdGkECu,Normalan,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,2K8iiECJSWOrnctPw0V7MO,223157,2020-02-21,56,0.765,0.438,8.0,-12.356,1.0,0.0558,0.524,1.5399999999999998e-05,0.194,0.506,114.011,1125823,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",58,2020,3.0
